asas_sn_id,jd,mag,mag_err,phot_filter,camera
609885843909,2458372.8275075,11.73703283092186,0.0013333096220640164,g,bk
609885843909,2458542.3473834,11.708668568257913,0.0008367790028705771,g,bn
609885843909,2458458.6107275,11.733639001494476,0.0012591696019983716,g,bk
609885843909,2458793.4084381,11.805882338809791,0.002042470875952022,g,bo
609885843909,2458500.7048935,11.668576439255048,0.0015051764459148888,g,bk
609885843909,2458618.2466723,11.702822474925823,0.0019355977751107551,g,bn
609885843909,2458103.5180234,11.637110142655791,0.0010924223912057056,g,bo
609885843909,2458743.7955845,11.694732028040475,0.001555625880942144,g,bk
609885843909,2458167.3762458,11.639142612917702,0.0009562066693505677,g,bo
609885843909,2458266.1941475,11.734080767636637,0.002074917413871081,g,bn
609885843909,2459285.6128031,11.61771681187577,0.0015487986070295567,g,bG
609885843909,2459225.7908007,11.646303847840757,0.0011405584458746567,g,bk
609885843909,2458480.7383413,11.722906613215805,0.0011729230092367572,g,bk
609885843909,2459116.5561692,11.874289976680323,0.002442633196097254,g,bo
609885843909,2458525.6194197,11.727739430757975,0.001495724461099047,g,bG
609885843909,2459166.7431711,11.674230993509763,0.0010161842210040834,g,bG
609885843909,2458618.4509055,11.692018948067535,0.0008997663462259551,g,bG
609885843909,2458691.6797456,12.099908771042623,0.004981990073830204,g,bo
609885843909,2459187.830411,11.622036489202156,0.0015295934413809267,g,bk
609885843909,2458768.5622692,11.707645197812672,0.0021241081556765944,g,bn
609885843909,2458019.9019982,11.65827985237582,0.0015155633204305442,g,bk
609885843909,2458510.4297799,11.700057078279197,0.0007572533921960387,g,bn
609885843909,2458437.7779963,11.745061607489113,0.0016136045725682706,g,bG
609885843909,2459227.5612179,11.637933326945753,0.0013511429248431793,g,bk
609885843909,2458552.6569438,11.712778238955872,0.0012554477609535088,g,bG
609885843909,2458908.6254582,11.734954112372604,0.0013456306689547377,g,bk
609885843909,2458546.6740167,11.700705145238539,0.001076525518115989,g,bG
609885843909,2458465.3090759,11.712357675477776,0.0009742021550550498,g,bn
609885843909,2459201.6638602,11.603913342768289,0.0015531170737098931,g,bk
609885843909,2458615.2625279,11.679329962695153,0.0010554191523763313,g,bn
609885843909,2458627.2026069,11.802147325128969,0.001944203827470739,g,bo
609885843909,2458808.7789439,11.739302750760574,0.0014308463267058416,g,bk
609885843909,2458195.6241729,11.709202618470131,0.0008475989391638812,g,bk
609885843909,2458807.7974553,11.733424052649603,0.0014074353863595976,g,bk
609885843909,2458507.5727236,11.699570394404507,0.0009632274982360952,g,bk
609885843909,2459334.5014388,11.694716864867837,0.0011288937447446123,g,bG
609885843909,2458449.741493,11.739117085610662,0.0018160356144825067,g,bG
609885843909,2459214.3572094,11.831396551192325,0.0026539613124662827,g,bo
609885843909,2458015.9078868,11.670248124100953,0.0031220433034717843,g,bk
609885843909,2458925.5749186,11.691676729499545,0.0009599055219756414,g,bG
609885843909,2459219.5038498,11.860036206390987,0.0026398362452348797,g,bo
609885843909,2458833.6617388,11.738824108270492,0.0017005740025375974,g,bk
609885843909,2458815.6515762,11.71906446686945,0.0013248440884394287,g,bG
609885843909,2458198.3200691,11.661731064548418,0.0008189142187706657,g,bn
609885843909,2458511.592516,11.716162714212208,0.0012376100221737167,g,bG
609885843909,2459174.5546704,11.87895608620636,0.002532925950567693,g,bo
609885843909,2459315.5559622,11.758024157518152,0.0015959743585122344,g,bk
609885843909,2458503.7978816,11.662631089232692,0.002542043881404555,g,bG
609885843909,2458625.2179182,11.681693822609894,0.000629141747666437,g,bn
609885843909,2458469.3372002,11.67711689304372,0.000614654514335272,g,bn
609885843909,2458826.6505314,11.7277534808625,0.0012457107271158865,g,bk
609885843909,2459345.490448,11.635101423730035,0.0013602114906798206,g,bk
609885843909,2458997.2126753,11.613061769296959,0.0012498111949940868,g,bn
609885843909,2458847.7533573,11.712153973970702,0.0010245395222110753,g,bk
609885843909,2458498.4340167,11.687729797650201,0.00044940003996872,g,bn
609885843909,2458844.7173106,11.70246032750568,0.0013314843292368717,g,bG
609885843909,2458717.9309265,11.697976894052793,0.0036186493447542475,g,bk
609885843909,2458868.6144922,11.692294586378596,0.0008893578247192939,g,bG
609885843909,2458727.6036429,11.812171502015605,0.001936055923912146,g,bo
609885843909,2458223.249778,11.75337177799851,0.001442531126303435,g,bo
609885843909,2459343.494458,11.691810591533994,0.0008943542466800599,g,bk
609885843909,2458545.3217705,11.681256788017265,0.0005728932308327055,g,bn
609885843909,2458860.6011907,11.730374407944876,0.002199045956949087,g,bk
609885843909,2459203.3996291,11.622691039079559,0.00103172516281144,g,bn
